Tipo;Colonia;Habitaciones;Garages;Suites;Area;Valor;Condominio;Impuesto
Departamento;Narvarte;3;1;0;90;6300.0;2880.5;455.0
Departamento;Del Valle;2;1;0;75;7700.0;3132.5;374.5
Departamento;Del Valle;3;1;0;84;8750.0;2663.5;535.5
Departamento;Roma Norte;3;0;0;160;7000.0;2975.0;4200.0
Departamento;Santa Fe;2;2;1;140;7350.0;4200.0;0.0
Departamento;Narvarte;2;1;1;80;6650.0;2940.0;420.0
Departamento;Del Valle;3;1;0;90;10500.0;3139.5;507.5
Departamento;Narvarte;3;1;1;70;6650.0;2450.0;273.0
Departamento;San Rafael;2;1;1;73;5250.0;2607.5;290.5
Departamento;Del Valle;2;0;0;90;7700.0;2275.0;490.0
Departamento;Narvarte;3;0;1;124;9800.0;3237.5;0.0
Departamento;Ciudad de los Deportes;2;1;0;80;3500.0;1365.0;70.0
Departamento;Santa Fe;3;2;3;128;10150.0;5687.5;1225.0
Departamento;Peralvillo;2;1;1;76;6650.0;1743.0;318.5
Departamento;Iztacalco;2;1;0;71;4550.0;595.0;0.0
Departamento;Narvarte;2;0;0;80;4900.0;2275.0;0.0
Departamento;Santa Fe;2;1;1;88;8050.0;4550.0;6790.0
Departamento;Santa Fe;3;2;1;105;9450.0;5320.0;11550.0
Departamento;Narvarte;3;0;0;87;6300.0;2100.0;444.5
Departamento;Santa Fe;2;1;1;87;8050.0;4480.0;4452.0
Departamento;Narvarte;2;1;0;140;8750.0;2835.0;294.0
Departamento;Narvarte;1;1;0;70;5600.0;2408.0;0.0
Departamento;Coyoacán;2;0;0;70;9100.0;3745.0;367.5
Departamento;San Ángel;3;0;0;120;9450.0;3080.0;833.0
Departamento;Narvarte;3;1;0;180;9800.0;4725.0;420.0
Departamento;Narvarte;3;1;1;94;8050.0;2110.5;346.5
Departamento;Narvarte;2;1;0;75;5600.0;2030.0;304.5
Departamento;Roma;2;1;0;75;9100.0;3045.0;0.0
Departamento;Santa Fe;2;1;1;70;4550.0;875.0;73.5
Departamento;Narvarte;2;1;0;72;5250.0;2296.0;381.5
Departamento;Condesa;2;2;0;90;10500.0;2800.0;763.0
Departamento;San Miguel Chapultepec;3;0;0;120;7000.0;700.0;0.0
Departamento;Narvarte;3;1;1;100;6300.0;3038.0;294.0
Departamento;Roma;3;1;1;130;9800.0;4200.0;542.5
Departamento;Ciudad de los Deportes;3;1;0;80;2800.0;455.0;0.0
Departamento;Condesa;2;0;0;100;9275.0;3706.5;0.0
Departamento;Nativitas;3;1;1;197;8750.0;1631.0;0.0
Departamento;Santa Fe;4;2;0;115;10150.0;6650.0;0.0
Departamento;Roma;2;0;0;77;10500.0;1575.0;0.0
Departamento;Santa Fe;2;1;1;70;6300.0;2730.0;0.0
Departamento;Condesa;3;0;0;80;7700.0;1015.0;70.0
Departamento;Roma;2;0;0;90;7000.0;1676.5;280.0
Departamento;San Rafael;2;0;0;70;3500.0;1925.0;238.0
Departamento;Santa Fe;2;1;1;77;8750.0;2450.0;0.0
Departamento;Narvarte;3;1;1;116;3500.0;2849.0;423.5
Departamento;Condesa;3;1;1;92;8750.0;4200.0;6702.5
Departamento;Santa Fe;2;1;1;70;7700.0;4088.0;654.5
Departamento;Del Valle;3;1;0;130;9800.0;4200.0;679.0
Departamento;Santa Fe;2;2;1;74;9450.0;4620.0;4424.0
Departamento;Del Valle;2;1;1;85;9450.0;2905.0;0.0
Departamento;Villa de Guadalupe;3;2;0;72;4900.0;525.0;1225.0
Departamento;Santa Fe;2;0;1;80;7700.0;4200.0;546.0
Departamento;Santa Fe;4;2;1;115;9800.0;6300.0;875.0
Departamento;Peralvillo;2;1;0;75;5950.0;2362.5;0.0
Departamento;Narvarte;3;1;0;125;8750.0;3850.0;700.0
Departamento;Del Valle;2;0;0;88;8400.0;2275.0;367.5
Departamento;Condesa;2;1;0;100;8750.0;4277.0;528.5
Departamento;La Virgen;3;0;0;72;3850.0;700.0;49.0
Departamento;Santa Fe;2;1;1;72;5600.0;3398.5;0.0
Departamento;Santa Fe;2;1;2;78;5950.0;3437.0;640.5
Departamento;Santa Fe;2;1;1;85;6650.0;4672.5;399.0
Departamento;Condesa;2;1;0;75;10150.0;2555.0;462.0
Departamento;Santa Fe;2;1;1;90;9100.0;3500.0;847.0
Departamento;Santa Fe;3;1;1;78;6650.0;4105.5;0.0
Departamento;Narvarte;3;0;0;110;6300.0;2800.0;686.0
Departamento;Condesa;2;1;0;77;9100.0;2359.0;549.5
Departamento;Napoles;2;0;0;75;9800.0;3213.0;0.0
Departamento;Bosques de las Lomas;2;0;0;70;6300.0;2737.0;0.0
Departamento;Narvarte;3;2;1;110;9800.0;3850.0;0.0
Departamento;Santa Fe;2;1;1;70;5250.0;2114.0;206.5
Departamento;Santa Fe;2;1;1;90;8750.0;3619.0;724.5
Departamento;San Pedro de los Pinos;2;1;0;90;10500.0;2870.0;560.0
Departamento;Santa Fe;2;1;1;90;4900.0;4340.0;5600.0
Departamento;San Miguel Chapultepec;3;0;0;95;5600.0;1260.0;294.0
Departamento;Roma;2;0;0;85;8400.0;2604.0;532.0
Departamento;Roma;2;1;1;92;7700.0;5005.0;826.0
Departamento;Condesa;3;1;0;100;7000.0;5159.0;707.0
Departamento;Santa Fe;3;2;1;150;8050.0;4550.0;0.0
Departamento;San Gregorio Atlapulco;2;1;0;70;2800.0;122.5;0.0
Departamento;Roma Norte;1;1;0;99;3500.0;2719.5;238.0
Departamento;Santa Fe;2;1;1;83;5600.0;4725.0;0.0
Departamento;Santa Fe;1;1;1;70;7700.0;3913.0;826.0
Departamento;San Andrés Tetepilco;2;1;0;80;4200.0;1050.0;0.0
Departamento;Condesa;3;0;1;115;10500.0;4375.0;595.0
Departamento;Santa Fe;2;1;0;80;5600.0;2789.5;385.0
Departamento;San Pedro de los Pinos;2;1;0;70;5180.0;2310.0;42.0
Departamento;Santa Fe;1;1;1;70;8050.0;4375.0;630.0
Departamento;Narvarte;2;0;1;72;6300.0;1872.5;0.0
Departamento;Roma;2;0;0;75;6300.0;2327.5;315.0
Departamento;San Pedro de los Pinos;2;0;0;90;8400.0;2852.5;0.0
Departamento;Santa Fe;2;1;1;83;5250.0;4571.0;703.5
Departamento;Narvarte;3;1;1;110;8400.0;2800.0;0.0
Departamento;Polanco;2;1;0;90;6300.0;3115.0;731.5
Departamento;San Miguel Chapultepec;2;1;1;84;5600.0;1890.0;322.0
Departamento;Santa Fe;2;1;2;80;10500.0;4480.0;0.0
Departamento;Condesa;3;1;1;90;8050.0;4588.5;525.0
Departamento;San Pedro de los Pinos;2;1;0;80;5600.0;3045.0;52.5
Departamento;Condesa;2;0;1;76;4550.0;980.0;42.0
Departamento;Condesa;2;0;0;80;5600.0;8165.5;749.0
Departamento;San Miguel Chapultepec;2;1;0;83;5600.0;1995.0;227.5
Departamento;Narvarte;2;0;0;73;4900.0;1911.0;0.0
Departamento;Villa de Guadalupe;3;2;1;161;9100.0;2625.0;0.0
Departamento;Narvarte;3;0;0;80;4900.0;2975.0;0.0
Departamento;San Miguel Chapultepec;2;0;0;72;4550.0;875.0;161.0
Departamento;Santa Fe;2;1;1;79;4725.0;4550.0;0.0
Departamento;Santa Fe;3;1;1;101;9450.0;5085.5;0.0
Departamento;San Miguel Chapultepec;3;1;0;90;9100.0;2555.0;0.0
Departamento;Santa Fe;3;1;1;104;9100.0;5722.5;700.0
Departamento;Del Valle;2;0;0;83;9450.0;1767.5;472.5
Departamento;Condesa;2;1;1;76;10500.0;3307.5;556.5
Departamento;Roma;2;1;1;102;9100.0;2870.0;878.5
Departamento;Condesa;2;2;1;90;10500.0;5075.0;815.5
Departamento;El Contadero;3;2;3;136;9100.0;1400.0;0.0
Departamento;Narvarte;2;0;0;81;5600.0;1662.5;297.5
Departamento;El Contadero;3;1;1;100;5950.0;2450.0;3325.0
Departamento;Narvarte;3;0;0;125;4200.0;3178.0;514.5
Departamento;Narvarte;2;0;0;74;5250.0;2730.0;269.5
Departamento;Condesa;2;1;0;75;8050.0;2800.0;273.0
Departamento;Del Valle;2;1;1;73;7350.0;3286.5;5127.5
Departamento;Coyoacán;2;1;0;80;10500.0;2975.0;630.0
Departamento;Del Valle;2;1;1;86;9100.0;2870.0;0.0
Departamento;Del Valle;3;0;0;87;9800.0;3150.0;528.5
Departamento;Condesa;3;0;0;110;10500.0;2730.0;770.0
Departamento;Santa Fe;2;1;2;80;7700.0;3325.0;420.0
Departamento;Narvarte;3;1;0;129;5950.0;2975.0;406.0
Departamento;Condesa;2;0;0;83;9450.0;2345.0;371.0
Departamento;Condesa;2;0;0;90;8050.0;3220.0;420.0
Departamento;Narvarte;2;0;0;70;5600.0;1610.0;70.0
Departamento;Napoles;2;1;1;130;10500.0;3570.0;511.0
Departamento;Santa Fe;2;1;1;74;8400.0;4200.0;0.0
Departamento;Narvarte;3;1;1;91;6650.0;3206.0;0.0
Departamento;Santa Fe;2;1;1;73;3850.0;4336.5;521.5
Departamento;Condesa;2;0;0;70;8575.0;2975.0;0.0
Departamento;Nativitas;2;1;0;80;8050.0;2450.0;2800.0
Departamento;Condesa;2;1;1;77;8750.0;1834.0;409.5
Departamento;Narvarte;3;2;1;149;9800.0;3937.5;721.0
Departamento;San Miguel Chapultepec;2;1;0;80;4550.0;1480.5;168.0
Departamento;El Contadero;2;1;0;70;4550.0;875.0;196.0
Departamento;Santa Fe;2;1;1;87;8750.0;3360.0;1393.0
Departamento;Narvarte;2;1;1;99;5950.0;5250.0;490.0
Departamento;Narvarte;3;1;0;100;8750.0;3097.5;595.0
Departamento;Narvarte;2;1;0;90;4200.0;3549.0;465.5
Departamento;Narvarte;2;0;0;80;4550.0;3010.0;315.0
Departamento;Roma;2;1;1;80;10500.0;2905.0;560.0
Departamento;Nueva Santa María;2;1;0;90;2975.0;1872.5;210.0
Departamento;Santa Fe;2;1;1;80;9800.0;3080.0;525.0
Departamento;Lindavista Sur;3;1;2;170;5250.0;4088.0;0.0
Departamento;San Pedro de los Pinos;2;1;1;84;10500.0;4900.0;0.0
Departamento;Santa Fe;2;1;1;80;7000.0;4200.0;525.0
Departamento;Santa Fe;2;1;1;85;8750.0;4550.0;700.0
Departamento;Narvarte;3;1;0;99;7000.0;2415.0;0.0
Departamento;Narvarte;3;2;1;84;8225.0;3325.0;4151.0
Departamento;Del Valle;2;1;1;90;9450.0;3997.0;493.5
Departamento;Santa Fe;3;2;1;86;9100.0;1750.0;0.0
Departamento;Narvarte;2;0;0;74;6300.0;2100.0;350.0
Departamento;Narvarte;4;1;1;150;8400.0;2520.0;70.0
Departamento;Santa Fe;2;1;1;97;10500.0;5075.0;980.0
Departamento;Ciudad de los Deportes;3;1;0;114;4200.0;2306.5;0.0
Departamento;Narvarte;3;1;1;86;10500.0;3843.0;784.0
Departamento;Roma;3;1;0;97;8050.0;3195.5;644.0
Departamento;Santa Fe;2;1;1;75;5950.0;2100.0;262.5
Departamento;Santa Fe;2;1;1;100;7700.0;4518.5;0.0
Departamento;Lomas de Chapultepec;3;1;0;82;10150.0;3850.0;0.0
Departamento;Santa Fe;2;1;1;78;8750.0;4340.0;0.0
Departamento;San Rafael;3;0;0;104;5600.0;2380.0;476.0
Departamento;Condesa;2;0;0;72;8400.0;2975.0;87.5
Departamento;El Contadero;3;3;1;148;8750.0;2716.0;0.0
Departamento;Narvarte;2;1;1;74;6125.0;2450.0;178.5
Departamento;Santa Fe;2;1;1;70;5600.0;2835.0;332.5
Departamento;Santa Fe;1;1;0;70;7000.0;6125.0;0.0
Departamento;Narvarte;1;1;0;72;5600.0;2002.0;0.0
Departamento;Narvarte;3;1;1;100;7700.0;2100.0;245.0
Departamento;Condesa;2;0;0;73;8750.0;2450.0;539.0
Departamento;Narvarte;3;2;1;122;10500.0;3972.5;0.0
Departamento;Del Valle;3;0;0;107;9800.0;3395.0;658.0
Departamento;San Miguel Chapultepec;2;1;0;70;4550.0;350.0;224.0
Departamento;Narvarte;3;1;1;108;8750.0;4676.0;0.0
Departamento;San Pedro de los Pinos;3;0;0;82;7700.0;1351.0;493.5
Departamento;Coyoacán;1;0;0;70;10150.0;1750.0;203.0
Departamento;Narvarte;2;1;1;85;5250.0;4060.0;308.0
Departamento;Peralvillo;2;1;1;86;4550.0;2072.0;332.5
Departamento;Napoles;2;0;0;75;9800.0;3213.0;0.0
Departamento;Santa Fe;2;1;1;90;7700.0;3780.0;696.5
Departamento;Narvarte;2;1;1;85;5600.0;2800.0;2698.5
Departamento;Narvarte;2;1;0;70;4900.0;2100.0;409.5
Departamento;Santa Fe;3;2;1;100;8750.0;5197.5;899.5
Departamento;Santa Fe;3;2;3;114;5600.0;4679.5;0.0
Departamento;Narvarte;3;1;1;130;5600.0;2520.0;448.0
Departamento;San Miguel Chapultepec;2;0;1;90;3150.0;700.0;157.5
Departamento;Condesa;2;0;0;79;9450.0;2695.0;87.5
Departamento;San Ángel;3;0;1;120;9450.0;3080.0;833.0
Departamento;Santa Fe;4;2;1;115;9800.0;6300.0;875.0
Departamento;Santa Fe;3;1;1;100;5600.0;875.0;280.0
Departamento;Santa Fe;2;1;1;78;6300.0;4550.0;385.0
Departamento;Condesa;2;2;1;78;10500.0;2499.0;280.0
Departamento;Condesa;3;1;0;100;9800.0;3850.0;525.0
Departamento;San Pedro de los Pinos;3;0;0;88;7350.0;3150.0;420.0
Departamento;Juárez;2;0;0;70;8050.0;1050.0;0.0
Departamento;Condesa;3;0;0;100;8400.0;4375.0;549.5
Departamento;Santa Fe;3;2;1;116;10500.0;5180.0;10731.0
Departamento;Condesa;3;1;0;92;8330.0;3850.0;0.0
Departamento;Roma;2;1;0;75;7350.0;1750.0;441.0
Departamento;Nativitas;3;1;0;125;4935.0;962.5;0.0
Departamento;Santa Fe;2;1;1;85;7350.0;4200.0;588.0
Departamento;Santa Fe;1;2;1;71;7350.0;6055.0;560.0
Departamento;El Contadero;2;1;0;87;4025.0;1995.0;0.0
Departamento;Del Valle;2;0;0;73;7000.0;2275.0;437.5
Departamento;Santa Fe;3;1;1;93;9800.0;5008.5;952.0
Departamento;Santa Fe;2;1;1;94;8750.0;4550.0;10850.0
Departamento;Santa Fe;2;2;2;131;6300.0;5617.5;1375.5
Departamento;La Florida;3;1;1;78;5250.0;2408.0;0.0
Departamento;Santa Fe;2;1;1;88;7700.0;4945.5;805.0
Departamento;Peralvillo;3;1;1;107;5600.0;3150.0;574.0
Departamento;Narvarte;2;1;0;90;5950.0;2611.0;350.0
Departamento;Narvarte;2;1;0;72;5950.0;1568.0;0.0
Departamento;Santa Fe;2;1;1;184;10500.0;5775.0;924.0
Departamento;Condesa;3;1;0;77;6125.0;1897.0;119.0
Departamento;Condesa;2;0;0;90;7350.0;2800.0;339.5
Departamento;Roma;2;0;0;80;8750.0;3850.0;0.0
Departamento;Narvarte;2;1;1;85;4550.0;2226.0;308.0
Departamento;San Miguel Chapultepec;2;1;0;85;6300.0;1596.0;353.5
Departamento;Santa Fe;2;1;2;80;9800.0;3955.0;0.0
Departamento;Juárez;2;0;0;80;7700.0;1575.0;245.0
Departamento;San Miguel Chapultepec;2;0;0;81;4200.0;1715.0;168.0
Departamento;Lomas de Padierna;2;1;0;80;7000.0;525.0;322.0
Departamento;Condesa;3;1;0;140;8750.0;5425.0;1008.0
Departamento;San Miguel Chapultepec;2;1;0;77;4375.0;1680.0;220.5
Departamento;Del Valle;2;0;1;79;9100.0;1743.0;0.0
Departamento;Santa Fe;2;1;1;80;10500.0;4830.0;1050.0
Departamento;Condesa;2;1;1;76;8750.0;2677.5;455.0
Departamento;Santa Fe;2;0;0;101;9800.0;5330.5;1204.0
Departamento;Narvarte;2;1;0;73;5600.0;2380.0;0.0
Departamento;San Jerónimo;2;1;0;96;9100.0;2975.0;651.0
Departamento;San Jerónimo;2;5;0;150;9450.0;700.0;700.0
Departamento;Narvarte;4;2;1;188;7000.0;7000.0;1330.0
Departamento;Santa Fe;3;1;1;90;8750.0;3850.0;805.0
Departamento;Santa Fe;3;2;1;85;6650.0;4025.0;0.0
Departamento;Condesa;2;0;0;120;10150.0;4900.0;875.0
Departamento;Santa Fe;2;1;1;70;8750.0;3395.0;280.0
Departamento;Roma;2;1;0;80;9100.0;2310.0;332.5
Departamento;Reforma Política;2;0;0;120;3850.0;1575.0;0.0
Departamento;Centro Histórico;2;0;0;77;5775.0;805.0;0.0
Departamento;Santa Fe;2;2;2;98;10500.0;4364.5;0.0
Departamento;Santa Fe;2;1;1;70;6300.0;2824.5;0.0
Departamento;Roma;2;1;1;100;9450.0;3675.0;815.5
Departamento;Napoles;2;0;0;75;8750.0;3073.0;0.0
Departamento;Santa Fe;2;1;1;94;8750.0;5075.0;7000.0
Departamento;San Miguel Chapultepec;3;0;0;95;5250.0;1400.0;175.0
Departamento;Condesa;2;1;0;80;8750.0;4550.0;308.0
Departamento;Santa Fe;2;2;1;107;8750.0;10500.0;2100.0
Departamento;Narvarte;3;1;0;100;8050.0;2625.0;0.0
Departamento;Santa Fe;1;1;0;70;7000.0;4550.0;759.5
Departamento;Lomas de Chapultepec;2;0;0;70;9800.0;2450.0;451.5
Departamento;Santa Fe;2;1;1;84;7700.0;4644.5;0.0
Departamento;Santa Fe;3;0;1;312;10500.0;8417.5;0.0
Departamento;Santa Fe;2;1;1;76;10500.0;4270.0;0.0
Departamento;San Pedro de los Pinos;3;0;1;100;9800.0;5460.0;367.5
Departamento;San Pedro de los Pinos;2;1;0;71;4900.0;2240.0;220.5
Departamento;Condesa;3;0;1;115;5425.0;1050.0;0.0
Departamento;Roma Norte;2;1;0;82;5950.0;1802.5;0.0
Departamento;Santa Fe;1;1;1;80;7700.0;3713.5;563.5
Departamento;Condesa;2;1;0;105;7000.0;4529.0;798.0
Departamento;Santa Fe;1;1;1;80;7000.0;3937.5;1214.5
Departamento;Polanco;1;1;0;80;10500.0;2975.0;801.5
Departamento;Roma;2;1;0;103;9100.0;3325.0;815.5
Departamento;Del Valle;3;1;0;120;10500.0;3507.0;0.0
Departamento;Del Valle;2;0;0;88;8400.0;2275.0;367.5
Departamento;Santa Fe;3;1;1;70;8750.0;3237.5;0.0
Departamento;Narvarte;2;0;0;70;6300.0;2257.5;182.0
Departamento;Narvarte;3;1;1;108;4900.0;2394.0;325.5
Departamento;Del Valle;3;0;0;90;8050.0;2450.0;451.5
Departamento;Santa Fe;3;2;1;101;9450.0;5033.0;420.0
Departamento;Ciudad de los Deportes;2;1;0;86;2800.0;2541.0;238.0
Departamento;Condesa;2;0;0;85;8050.0;2317.0;399.0
Departamento;Santa Fe;2;1;1;88;8050.0;4420.5;763.0
Departamento;San Miguel Chapultepec;2;2;1;114;9800.0;2800.0;644.0
Departamento;Condesa;2;0;0;105;9800.0;2380.0;560.0
Departamento;Narvarte;3;0;1;120;7000.0;1470.0;420.0
Departamento;Condesa;2;0;0;79;7700.0;2320.5;0.0
Departamento;Peralvillo;2;1;1;70;7000.0;2572.5;304.5
Departamento;San Pedro de los Pinos;2;1;1;90;10500.0;2940.0;665.0
Departamento;Roma;2;0;0;83;8746.5;1925.0;462.0
Departamento;Santa Fe;3;2;1;86;9450.0;2030.0;0.0
Departamento;Del Valle;2;1;0;70;8050.0;2702.0;500.5
Departamento;Napoles;2;0;0;75;9100.0;3073.0;0.0
Departamento;Santa Fe;2;1;1;80;9800.0;4550.0;525.0
Departamento;Santa Fe;2;1;1;70;7000.0;3325.0;315.0
Departamento;Santa Fe;3;2;1;90;7700.0;4133.5;0.0
Departamento;San Miguel Chapultepec;3;1;1;103;5950.0;4063.5;574.0
Departamento;Narvarte;3;1;0;180;5250.0;4200.0;700.0
Departamento;Bosques de las Lomas;2;1;1;96;9796.5;6125.0;1050.0
Departamento;Santa Fe;2;2;2;80;9800.0;4200.0;0.0
Departamento;Atlalilco;2;1;0;82;4900.0;700.0;0.0
Departamento;Santa Fe;2;1;1;70;6300.0;3248.0;5085.5
Departamento;Del Valle;3;1;1;96;10150.0;4235.0;546.0
Departamento;Roma;2;2;0;84;3150.0;1855.0;0.0
Departamento;Narvarte;2;1;1;97;6650.0;3290.0;682.5
Departamento;Roma;3;1;0;120;7700.0;3797.5;661.5
Departamento;Napoles;2;0;0;75;9800.0;1505.0;0.0
Departamento;Villa de Guadalupe;4;2;3;191;8750.0;3654.0;934.5
Departamento;Del Valle;2;1;0;87;8400.0;2513.0;455.0
Departamento;Coyoacán;2;0;0;100;9450.0;5600.0;854.0
Departamento;Santa Fe;2;1;1;86;8750.0;4550.0;595.0
Departamento;San Ángel;2;1;1;100;9100.0;4305.0;0.0
Departamento;Narvarte;2;1;1;87;7700.0;3048.5;507.5
Departamento;Del Valle;2;1;0;75;9800.0;3080.0;0.0
Departamento;Santa Fe;2;1;1;80;9450.0;5250.0;700.0
Departamento;Narvarte;3;1;0;100;4900.0;3024.0;392.0
Departamento;Las Águilas;3;2;1;73;6650.0;2660.0;276.5
Departamento;Roma;2;1;0;80;9100.0;2922.5;420.0
Departamento;El Contadero;3;0;1;80;6650.0;1680.0;2625.0
Departamento;Narvarte;2;1;0;73;6825.0;2450.0;245.0
Departamento;Nueva Santa María;2;0;0;80;4900.0;717.5;122.5
Departamento;Condesa;3;0;0;105;10500.0;4375.0;0.0
Departamento;Santa Fe;1;1;0;70;5215.0;2765.0;840.0
Departamento;Narvarte;2;1;1;75;6650.0;2100.0;171.5
Departamento;Santa Fe;3;1;1;85;5600.0;3248.0;0.0
Departamento;Santa Fe;2;1;1;73;8750.0;4182.5;745.5
Departamento;Atlampa;3;0;0;78;4830.0;700.0;0.0
Departamento;Napoles;3;1;0;114;10430.0;1960.0;0.0
Departamento;Arboledas;2;1;1;75;4550.0;2366.0;182.0
Departamento;Narvarte;3;1;0;98;8050.0;3115.0;371.0
Departamento;Santa Fe;3;2;2;112;10150.0;6475.0;980.0
Departamento;Santa Fe;2;1;1;81;5950.0;4025.0;350.0
Departamento;Condesa;2;0;0;80;7000.0;3906.0;280.0
Departamento;Narvarte;2;1;0;91;6300.0;3538.5;182.0
Departamento;Nueva Santa María;2;1;1;70;4200.0;2800.0;910.0
Departamento;San Jerónimo;3;1;1;143;9800.0;3500.0;994.0
Departamento;Narvarte;2;0;0;73;3500.0;1330.0;213.5
Departamento;Santa Fe;3;2;1;114;9800.0;4627.0;567.0
Departamento;San Miguel Chapultepec;2;0;0;80;4900.0;1550.5;70.0
Departamento;Lomas de Chapultepec;2;1;1;73;10500.0;5180.0;724.5
Departamento;Santa Fe;2;1;1;85;8050.0;5250.0;812.0
Departamento;Condesa;3;1;1;100;9450.0;3500.0;756.0
Departamento;Condesa;3;0;0;117;8050.0;4277.0;0.0
Departamento;Condesa;2;1;0;85;7700.0;3209.5;451.5
Departamento;Santa Fe;3;1;1;80;9800.0;4550.0;630.0
Departamento;Santa Fe;2;2;1;130;7700.0;4375.0;595.0
Departamento;Santa Fe;1;1;1;71;8750.0;3850.0;0.0
Departamento;Santa Fe;2;1;1;100;10500.0;5075.0;805.0
Departamento;Roma Norte;4;1;0;110;5775.0;1750.0;0.0
Departamento;Ciudad de los Deportes;2;0;0;90;1750.0;903.0;45.5
Departamento;Santa Fe;2;1;1;70;9800.0;5075.0;840.0
Departamento;Narvarte;3;1;0;100;6300.0;2758.0;441.0
Departamento;Condesa;2;0;0;75;7700.0;2838.5;689.5
Departamento;Santa Fe;4;3;4;160;7350.0;5764.5;686.0
Departamento;Coyoacán;3;0;0;85;8750.0;6860.0;598.5
Departamento;Condesa;2;0;1;110;10500.0;3500.0;70.0
Departamento;Narvarte;3;1;0;100;5950.0;3325.0;532.0
Departamento;San Miguel Chapultepec;2;0;0;71;5250.0;350.0;0.0
Departamento;Santa Fe;2;1;1;77;9800.0;4550.0;4550.0
Departamento;Roma;2;1;1;90;10500.0;3552.5;595.0
Departamento;Narvarte;3;0;2;78;8050.0;2313.5;0.0
Departamento;San Ángel;2;1;0;80;10500.0;3444.0;567.0
Departamento;Santa Fe;2;1;1;77;10500.0;4550.0;0.0
Departamento;El Contadero;2;1;1;80;7000.0;1925.0;490.0
Departamento;Santa Fe;4;2;2;105;10500.0;2450.0;0.0
Departamento;Narvarte;2;1;1;82;7000.0;3384.5;0.0
Departamento;Condesa;3;0;0;132;9450.0;2856.0;686.0
Departamento;Nativitas;2;1;0;75;3500.0;700.0;0.0
Departamento;Del Valle;3;1;0;125;10150.0;4767.0;721.0
Departamento;Napoles;2;0;1;107;9100.0;3181.5;686.0
Departamento;Narvarte;3;2;1;125;9800.0;5495.0;738.5
Departamento;Napoles;2;1;1;77;10500.0;4200.0;4767.0
Departamento;Roma;2;1;1;90;8750.0;3780.0;654.5
Departamento;Peralvillo;2;1;1;70;4200.0;1834.0;0.0
Departamento;Condesa;3;0;0;98;6650.0;4200.0;798.0
Departamento;Condesa;3;2;1;126;9800.0;5614.0;857.5
Departamento;Santa Fe;2;1;1;70;5250.0;2625.0;402.5
Departamento;Condesa;3;1;1;105;10500.0;4259.5;665.0
Departamento;Condesa;2;0;0;80;8750.0;4025.0;525.0
Departamento;San Miguel Chapultepec;3;1;0;82;7350.0;875.0;311.5
Departamento;Centro Histórico;2;1;1;118;8750.0;2520.0;948.5
Departamento;Santa Fe;2;1;1;75;8400.0;3713.5;756.0
Departamento;Narvarte;3;1;0;90;7700.0;2800.0;420.0
Departamento;Del Valle;3;1;1;92;10500.0;3559.5;612.5
Departamento;Peralvillo;2;1;1;72;5600.0;1540.0;332.5
Departamento;Zacatenco;2;1;1;73;5075.0;1330.0;140.0
Departamento;Narvarte;3;0;0;85;7700.0;630.0;322.0
Departamento;San Pedro de los Pinos;2;1;1;100;8750.0;3780.0;0.0
Departamento;San Miguel Chapultepec;3;1;1;137;8750.0;1925.0;0.0
Departamento;Centro Histórico;3;0;0;100;8050.0;1750.0;77.0
Departamento;Santa Fe;1;1;1;80;5600.0;3325.0;595.0
Departamento;Narvarte;3;2;1;84;8225.0;3591.0;0.0
Departamento;Santa Fe;2;1;1;78;7000.0;4753.0;0.0
Departamento;Condesa;3;0;0;139;9450.0;5250.0;1155.0
Departamento;Condesa;3;0;1;105;10500.0;3500.0;577.5
Departamento;Santa Fe;2;1;1;84;9275.0;3556.0;875.0
Departamento;Santa Fe;3;0;1;80;10500.0;4060.0;4550.0
Departamento;Chapultepec;2;1;0;75;6300.0;122139.5;850.5
Departamento;San Andrés Tetepilco;2;0;0;90;3850.0;350.0;0.0
Departamento;Condesa;2;0;0;72;7700.0;3325.0;0.0
Departamento;Narvarte;2;0;0;80;6300.0;1925.0;0.0
Departamento;Santa Fe;2;1;0;85;5600.0;1288.0;0.0
Departamento;Santa Fe;4;2;1;154;10500.0;7350.0;1246.0
Departamento;Santa Fe;3;2;1;104;9800.0;4371.5;0.0
Departamento;Condesa;2;1;0;80;9450.0;3500.0;280.0
Departamento;Narvarte;4;1;1;128;8050.0;2590.0;420.0
Departamento;San Miguel Chapultepec;2;0;0;80;8050.0;1050.0;0.0
Departamento;Condesa;2;0;0;80;7700.0;2625.0;297.5
Departamento;San Miguel Chapultepec;2;1;0;80;6650.0;2100.0;2047.5
Departamento;Narvarte;2;1;0;85;7000.0;2100.0;0.0
Departamento;Condesa;2;0;0;80;10325.0;2730.0;70.0
Departamento;Santa Fe;2;1;1;76;7350.0;4900.0;315.0
Departamento;Centro Histórico;2;0;0;80;4550.0;1788.5;0.0
Departamento;Narvarte;2;1;0;72;5600.0;2450.0;87.5
Departamento;Santa Fe;2;1;1;82;8750.0;3500.0;700.0
Departamento;Roma;2;0;0;75;7700.0;1680.0;311.5
Departamento;Narvarte;3;1;0;94;7000.0;2432.5;336.0
Departamento;La Florida;3;1;1;70;5950.0;1330.0;245.0
Departamento;Roma;3;1;0;119;10500.0;4550.0;6226.5
Departamento;Narvarte;3;1;1;110;8750.0;2800.0;0.0
